Index,DS,LKMM Prod (ns),User Cons (ns),User Prod (ns),LKMM Cons (ns),E2E (ns),Tput (Mop/s),Relay %
2194,Folly SPSC,99,102,68,57,326,3.07,100
2195,Folly SPSC,175,97,64,53,389,2.57,100
2196,Folly SPSC,92,99,72,57,320,3.12,100
2197,Folly SPSC,88,97,72,53,310,3.23,100
2198,Folly SPSC,102,95,83,81,361,2.77,100
2199,Folly SPSC,104,102,122,55,383,2.61,100
2200,Folly SPSC,85,97,73,54,309,3.24,100
2201,Folly SPSC,94,99,72,54,319,3.13,100
2202,Folly SPSC,106,101,71,80,358,2.79,100
2203,Folly SPSC,93,97,82,49,321,3.12,100
2204,Folly SPSC,95,102,85,54,336,2.98,100
2205,Folly SPSC,151,95,91,54,391,2.56,100
2206,Folly SPSC,101,101,97,55,354,2.82,100
2207,Folly SPSC,90,95,99,55,339,2.95,100
2208,Folly SPSC,129,96,83,74,382,2.62,100
2209,Folly SPSC,113,96,126,57,392,2.55,100
2210,Folly SPSC,137,103,85,91,416,2.40,100
2211,Folly SPSC,117,107,88,54,366,2.73,100
2212,Folly SPSC,126,98,65,54,343,2.92,100
2213,Folly SPSC,114,112,75,50,351,2.85,100
2214,Folly SPSC,121,106,67,57,351,2.85,100
2215,Folly SPSC,104,104,66,58,332,3.01,100
2216,Folly SPSC,86,94,92,53,325,3.08,100
2217,Folly SPSC,119,96,72,49,336,2.98,100
2218,Folly SPSC,89,97,77,57,320,3.12,100
2219,Folly SPSC,127,97,110,55,389,2.57,100
2220,Folly SPSC,121,96,94,57,368,2.72,100
2221,Folly SPSC,104,97,97,54,352,2.84,100
2222,Folly SPSC,107,93,67,57,324,3.09,100
2223,Folly SPSC,94,97,70,76,337,2.97,100
2224,Folly SPSC,109,96,78,54,337,2.97,100
2225,Folly SPSC,128,97,75,53,353,2.83,100
2226,Folly SPSC,100,98,78,58,334,2.99,100
2227,Folly SPSC,81,93,74,57,305,3.28,100
2228,Folly SPSC,102,100,58,54,314,3.18,100
2229,Folly SPSC,104,97,80,49,330,3.03,100
2230,Folly SPSC,96,96,92,80,364,2.75,100
2231,Folly SPSC,108,98,60,53,319,3.13,100
2232,Folly SPSC,70,96,99,54,319,3.13,100
2233,Folly SPSC,99,94,81,65,339,2.95,100
2234,Folly SPSC,83,100,84,55,322,3.11,100
2235,Folly SPSC,82,95,83,50,310,3.23,100
2236,Folly SPSC,85,96,82,58,321,3.12,100
2237,Folly SPSC,111,102,97,53,363,2.75,100
2238,Folly SPSC,146,109,112,85,452,2.21,100
2239,Folly SPSC,92,96,108,57,353,2.83,100
2240,Folly SPSC,74,93,67,45,279,3.58,100
2241,Folly SPSC,95,95,128,54,372,2.69,100
2242,Folly SPSC,92,106,59,59,316,3.16,100
2243,Folly SPSC,94,100,58,54,306,3.27,100
2244,Folly SPSC,98,101,122,53,374,2.67,100
2245,Folly SPSC,92,98,71,56,317,3.15,100
2246,Folly SPSC,86,97,82,56,321,3.12,100
2247,Folly SPSC,84,98,73,59,314,3.18,100
2248,Folly SPSC,90,95,54,59,298,3.36,100
2249,Folly SPSC,89,96,94,54,333,3.00,100
2250,Folly SPSC,96,97,60,55,308,3.25,100
2251,Folly SPSC,85,99,86,50,320,3.12,100
2252,Folly SPSC,87,98,84,54,323,3.10,100
2253,Folly SPSC,92,104,111,76,383,2.61,100
2254,Folly SPSC,86,109,62,57,314,3.18,100
2255,Folly SPSC,83,93,76,54,306,3.27,100
2256,Folly SPSC,73,98,82,58,311,3.22,100
2257,Folly SPSC,88,101,84,53,326,3.07,100
2258,Folly SPSC,104,97,71,54,326,3.07,100
2259,Folly SPSC,87,94,55,57,293,3.41,100
2260,Folly SPSC,80,96,96,53,325,3.08,100
2261,Folly SPSC,79,93,76,53,301,3.32,100
2262,Folly SPSC,83,103,72,49,307,3.26,100
2263,Folly SPSC,84,97,98,55,334,2.99,100
2264,Folly SPSC,89,95,77,55,316,3.16,100
2265,Folly SPSC,87,97,74,54,312,3.21,100
2266,Folly SPSC,91,99,83,49,322,3.11,100
2267,Folly SPSC,82,98,80,55,315,3.17,100
2268,Folly SPSC,74,99,79,55,307,3.26,100
2269,Folly SPSC,61,97,90,54,302,3.31,100
2270,Folly SPSC,83,97,111,53,344,2.91,100
2271,Folly SPSC,83,97,76,52,308,3.25,100
2272,Folly SPSC,143,93,91,49,376,2.66,100
2273,Folly SPSC,98,99,84,54,335,2.99,100
2274,Folly SPSC,108,93,81,54,336,2.98,100
2275,Folly SPSC,106,111,67,55,339,2.95,100
2276,Folly SPSC,83,95,74,58,310,3.23,100
2277,Folly SPSC,101,96,85,54,336,2.98,100
2278,Folly SPSC,105,98,64,75,342,2.92,100
2279,Folly SPSC,72,91,69,57,289,3.46,100
2280,Folly SPSC,80,95,101,57,333,3.00,100
2281,Folly SPSC,82,98,88,71,339,2.95,100
2282,Folly SPSC,85,103,92,54,334,2.99,100
2283,Folly SPSC,84,92,65,56,297,3.37,100
2284,Folly SPSC,90,94,77,53,314,3.18,100
2285,Folly SPSC,115,101,78,54,348,2.87,100
2286,Folly SPSC,123,99,91,82,395,2.53,100
2287,Folly SPSC,88,97,88,54,327,3.06,100
2288,Folly SPSC,86,103,70,54,313,3.19,100
2289,Folly SPSC,88,98,95,57,338,2.96,100
2290,Folly SPSC,82,95,72,58,307,3.26,100
2291,Folly SPSC,85,99,77,57,318,3.14,100
2292,Folly SPSC,91,97,61,53,302,3.31,100
2293,Folly SPSC,88,94,76,53,311,3.22,100
2294,Folly SPSC,76,97,112,48,333,3.00,100
2295,Folly SPSC,80,95,70,50,295,3.39,100
2296,Folly SPSC,102,108,68,73,351,2.85,100
2297,Folly SPSC,108,95,91,54,348,2.87,100
2298,Folly SPSC,116,97,70,58,341,2.93,100
2299,Folly SPSC,97,101,104,55,357,2.80,100
2300,Folly SPSC,89,112,114,54,369,2.71,100
2301,Folly SPSC,81,90,112,56,339,2.95,100
2302,Folly SPSC,94,98,78,51,321,3.12,100
2303,Folly SPSC,90,102,125,72,389,2.57,100
2304,Folly SPSC,87,96,77,57,317,3.15,100
2305,Folly SPSC,87,92,65,51,295,3.39,100
2306,Folly SPSC,74,95,93,54,316,3.16,100
2307,Folly SPSC,87,94,82,59,322,3.11,100
2308,Folly SPSC,84,94,84,53,315,3.17,100
2309,Folly SPSC,57,101,88,49,295,3.39,100
2310,Folly SPSC,112,93,89,81,375,2.67,100
2311,Folly SPSC,85,107,91,54,337,2.97,100
2312,Folly SPSC,84,108,102,54,348,2.87,100
2313,Folly SPSC,84,108,114,50,356,2.81,100
2314,Folly SPSC,108,96,106,53,363,2.75,100
2315,Folly SPSC,85,93,86,54,318,3.14,100
2316,Folly SPSC,88,97,93,56,334,2.99,100
2317,Folly SPSC,85,94,72,55,306,3.27,100
2318,Folly SPSC,98,98,88,58,342,2.92,100
2319,Folly SPSC,84,96,92,54,326,3.07,100
2320,Folly SPSC,86,98,91,54,329,3.04,100
2321,Folly SPSC,96,99,106,76,377,2.65,100
2322,Folly SPSC,69,109,94,55,327,3.06,100
2323,Folly SPSC,69,95,109,54,327,3.06,100
2324,Folly SPSC,84,92,78,57,311,3.22,100
2325,Folly SPSC,88,98,71,56,313,3.19,100
2326,Folly SPSC,85,95,73,51,304,3.29,100
2327,Folly SPSC,85,99,84,53,321,3.12,100
2328,Folly SPSC,92,100,86,54,332,3.01,100
2329,Folly SPSC,100,98,99,53,350,2.86,100
2330,Folly SPSC,70,93,90,54,307,3.26,100
2331,Folly SPSC,97,91,72,74,334,2.99,100
2332,Folly SPSC,87,97,63,53,300,3.33,100
2333,Folly SPSC,89,100,62,52,303,3.30,100
2334,Folly SPSC,87,96,73,58,314,3.18,100
2335,Folly SPSC,90,101,88,56,335,2.99,100
2336,Folly SPSC,90,93,99,59,341,2.93,100
2337,Folly SPSC,96,92,87,57,332,3.01,100
2338,Folly SPSC,84,95,74,72,325,3.08,100
2339,Folly SPSC,83,99,84,55,321,3.12,100
2340,Folly SPSC,88,95,88,60,331,3.02,100
2341,Folly SPSC,85,110,75,51,321,3.12,100
2342,Folly SPSC,70,98,65,57,290,3.45,100
2343,Folly SPSC,86,112,66,51,315,3.17,100
2344,Folly SPSC,78,92,93,58,321,3.12,100
2345,Folly SPSC,88,96,89,53,326,3.07,100
2346,Folly SPSC,87,99,74,57,317,3.15,100
2347,Folly SPSC,78,97,79,57,311,3.22,100
2348,Folly SPSC,84,99,81,49,313,3.19,100
2349,Folly SPSC,94,98,73,53,318,3.14,100
2350,Folly SPSC,98,103,90,82,373,2.68,100
2351,Folly SPSC,80,111,87,55,333,3.00,100
2352,Folly SPSC,73,104,70,54,301,3.32,100
2353,Folly SPSC,81,98,93,56,328,3.05,100
2354,Folly SPSC,78,94,61,77,310,3.23,100
2355,Folly SPSC,88,111,114,58,371,2.70,100
2356,Folly SPSC,87,101,72,54,314,3.18,100
2357,Folly SPSC,91,102,76,52,321,3.12,100
2358,Folly SPSC,80,98,84,51,313,3.19,100
2359,Folly SPSC,72,96,72,57,297,3.37,100
2360,Folly SPSC,91,102,74,58,325,3.08,100
2361,Folly SPSC,80,96,77,58,311,3.22,100
2362,Folly SPSC,89,99,81,58,327,3.06,100
2363,Folly SPSC,87,97,91,57,332,3.01,100
2364,Folly SPSC,85,101,65,53,304,3.29,100
2365,Folly SPSC,85,109,98,54,346,2.89,100
2366,Folly SPSC,87,97,85,56,325,3.08,100
2367,Folly SPSC,90,101,89,53,333,3.00,100
2368,Folly SPSC,83,94,94,53,324,3.09,100
2369,Folly SPSC,86,95,88,48,317,3.15,100
2370,Folly SPSC,100,98,89,53,340,2.94,100
2371,Folly SPSC,85,99,79,54,317,3.15,100
2372,Folly SPSC,79,99,73,54,305,3.28,100
2373,Folly SPSC,84,95,78,53,310,3.23,100
2374,Folly SPSC,89,107,53,53,302,3.31,100
2375,Folly SPSC,85,94,94,55,328,3.05,100
2376,Folly SPSC,85,97,98,59,339,2.95,100
2377,Folly SPSC,84,97,72,49,302,3.31,100
2378,Folly SPSC,108,99,84,51,342,2.92,100
2379,Folly SPSC,78,92,79,58,307,3.26,100
2380,Folly SPSC,133,100,87,85,405,2.47,100
2381,Folly SPSC,82,94,62,57,295,3.39,100
2382,Folly SPSC,162,96,105,81,444,2.25,100
2383,Folly SPSC,93,98,89,57,337,2.97,100
2384,Folly SPSC,91,101,84,58,334,2.99,100
2385,Folly SPSC,84,93,104,71,352,2.84,100
2386,Folly SPSC,96,98,91,51,336,2.98,100
2387,Folly SPSC,113,110,78,53,354,2.82,100
2388,Folly SPSC,88,99,76,54,317,3.15,100
2389,Folly SPSC,88,99,79,58,324,3.09,100
2390,Folly SPSC,99,114,82,86,381,2.62,100
2391,Folly SPSC,74,98,61,53,286,3.50,100
2392,Folly SPSC,89,95,75,53,312,3.21,100
2393,Folly SPSC,84,98,91,54,327,3.06,100
2394,Folly SPSC,86,99,105,55,345,2.90,100
2395,Folly SPSC,85,90,65,53,293,3.41,100
2396,Folly SPSC,82,99,80,54,315,3.17,100
2397,Folly SPSC,89,94,82,54,319,3.13,100
2398,Folly SPSC,88,96,96,50,330,3.03,100
2399,Folly SPSC,99,98,116,57,370,2.70,100
2400,Folly SPSC,120,93,77,54,344,2.91,100
2401,Folly SPSC,85,92,74,54,305,3.28,100
2402,Folly SPSC,89,91,70,53,303,3.30,100
2403,Folly SPSC,84,101,107,53,345,2.90,100
2404,Folly SPSC,85,115,94,58,352,2.84,100
2405,Folly SPSC,88,96,91,53,328,3.05,100
2406,Folly SPSC,85,98,53,45,281,3.56,100
2407,Folly SPSC,73,103,81,55,312,3.21,100
2408,Folly SPSC,81,373,85,55,594,1.68,100
2409,Folly SPSC,79,96,83,52,310,3.23,100
2410,Folly SPSC,95,102,87,55,339,2.95,100
2411,Folly SPSC,85,101,82,54,322,3.11,100
2412,Folly SPSC,85,91,119,55,350,2.86,100
2413,Folly SPSC,101,96,78,57,332,3.01,100
2414,Folly SPSC,83,101,74,57,315,3.17,100
2415,Folly SPSC,140,91,94,53,378,2.65,100
2416,Folly SPSC,96,112,73,54,335,2.99,100
2417,Folly SPSC,88,91,72,53,304,3.29,100
2418,Folly SPSC,82,94,105,55,336,2.98,100
2419,Folly SPSC,89,92,123,53,357,2.80,100
2420,Folly SPSC,82,102,94,59,337,2.97,100
2421,Folly SPSC,84,93,86,49,312,3.21,100
2422,Folly SPSC,94,102,89,71,356,2.81,100
2423,Folly SPSC,80,94,85,58,317,3.15,100
2424,Folly SPSC,96,104,75,68,343,2.92,100
2425,Folly SPSC,96,94,70,57,317,3.15,100
2426,Folly SPSC,86,99,91,54,330,3.03,100
2427,Folly SPSC,110,96,89,53,348,2.87,100
2428,Folly SPSC,83,107,87,53,330,3.03,100
2429,Folly SPSC,101,100,72,89,362,2.76,100
2430,Folly SPSC,93,95,82,49,319,3.13,100
2431,Folly SPSC,107,111,73,85,376,2.66,100
2432,Folly SPSC,91,99,75,49,314,3.18,100
2433,Folly SPSC,104,108,99,56,367,2.72,100
2434,Folly SPSC,80,95,85,58,318,3.14,100
2435,Folly SPSC,90,101,75,50,316,3.16,100
2436,Folly SPSC,103,99,77,51,330,3.03,100
2437,Folly SPSC,82,100,68,55,305,3.28,100
2438,Folly SPSC,86,94,77,57,314,3.18,100
2439,Folly SPSC,74,96,104,57,331,3.02,100
2440,Folly SPSC,84,97,75,53,309,3.24,100
2441,Folly SPSC,88,94,75,53,310,3.23,100
2442,Folly SPSC,90,97,83,58,328,3.05,100
2443,Folly SPSC,98,98,89,80,365,2.74,100
2444,Folly SPSC,127,97,68,58,350,2.86,100
2445,Folly SPSC,84,102,65,54,305,3.28,100
2446,Folly SPSC,91,99,83,57,330,3.03,100
2447,Folly SPSC,88,97,88,58,331,3.02,100
2448,Folly SPSC,97,96,82,83,358,2.79,100
2449,Folly SPSC,101,96,62,52,311,3.22,100
2450,Folly SPSC,116,97,78,56,347,2.88,100
2451,Folly SPSC,85,100,80,54,319,3.13,100
2452,Folly SPSC,80,102,72,58,312,3.21,100
2453,Folly SPSC,85,95,75,51,306,3.27,100
2454,Folly SPSC,118,96,71,54,339,2.95,100
2455,Folly SPSC,85,99,67,55,306,3.27,100
2456,Folly SPSC,91,99,92,54,336,2.98,100
2457,Folly SPSC,89,93,85,58,325,3.08,100
2458,Folly SPSC,85,101,79,56,321,3.12,100
2459,Folly SPSC,100,98,81,53,332,3.01,100
2460,Folly SPSC,71,98,82,54,305,3.28,100
2461,Folly SPSC,108,94,67,56,325,3.08,100
2462,Folly SPSC,86,99,84,57,326,3.07,100
2463,Folly SPSC,97,95,82,56,330,3.03,100
2464,Folly SPSC,96,93,58,57,304,3.29,100
2465,Folly SPSC,107,102,95,59,363,2.75,100
2466,Folly SPSC,86,96,67,53,302,3.31,100
2467,Folly SPSC,90,98,97,59,344,2.91,100
2468,Folly SPSC,86,96,65,51,298,3.36,100
2469,Folly SPSC,80,98,65,51,294,3.40,100
2470,Folly SPSC,89,95,102,55,341,2.93,100
2471,Folly SPSC,85,98,76,58,317,3.15,100
2472,Folly SPSC,85,97,79,53,314,3.18,100
2473,Folly SPSC,80,99,92,58,329,3.04,100
2474,Folly SPSC,73,93,72,51,289,3.46,100
2475,Folly SPSC,84,102,88,55,329,3.04,100
2476,Folly SPSC,97,94,86,59,336,2.98,100
2477,Folly SPSC,88,98,66,53,305,3.28,100
2478,Folly SPSC,96,97,85,51,329,3.04,100
2479,Folly SPSC,102,97,84,55,338,2.96,100
2480,Folly SPSC,89,96,72,59,316,3.16,100
2481,Folly SPSC,93,98,75,54,320,3.12,100
2482,Folly SPSC,90,98,87,53,328,3.05,100
2483,Folly SPSC,69,100,116,59,344,2.91,100
2484,Folly SPSC,85,95,56,54,290,3.45,100
2485,Folly SPSC,83,98,98,54,333,3.00,100
2486,Folly SPSC,124,96,67,83,370,2.70,100
2487,Folly SPSC,91,94,79,54,318,3.14,100
2488,Folly SPSC,78,109,93,49,329,3.04,100
2489,Folly SPSC,86,98,88,56,328,3.05,100
2490,Folly SPSC,85,98,80,55,318,3.14,100
2491,Folly SPSC,84,97,86,53,320,3.12,100
2492,Folly SPSC,99,100,113,56,368,2.72,100
2493,Folly SPSC,83,98,88,54,323,3.10,100
2494,Folly SPSC,83,109,96,55,343,2.92,100
2495,Folly SPSC,84,93,79,54,310,3.23,100
2496,Folly SPSC,87,94,111,55,347,2.88,100
2497,Folly SPSC,87,97,80,54,318,3.14,100
2498,Folly SPSC,90,92,72,56,310,3.23,100
2499,Folly SPSC,74,92,111,54,331,3.02,100
2500,Folly SPSC,85,101,63,57,306,3.27,100
2501,Folly SPSC,72,97,76,59,304,3.29,100
2502,Folly SPSC,79,100,97,54,330,3.03,100
2503,Folly SPSC,86,94,81,54,315,3.17,100
2504,Folly SPSC,83,103,75,52,313,3.19,100
2505,Folly SPSC,126,95,73,75,369,2.71,100
2506,Folly SPSC,89,111,75,55,330,3.03,100
2507,Folly SPSC,65,97,76,53,291,3.44,100
2508,Folly SPSC,71,100,64,53,288,3.47,100
2509,Folly SPSC,86,98,95,53,332,3.01,100
2510,Folly SPSC,81,95,79,53,308,3.25,100
2511,Folly SPSC,88,96,101,50,335,2.99,100
2512,Folly SPSC,95,112,62,81,350,2.86,100
2513,Folly SPSC,97,97,89,57,340,2.94,100
2514,Folly SPSC,86,96,83,56,321,3.12,100
2515,Folly SPSC,92,98,79,53,322,3.11,100
2516,Folly SPSC,119,98,84,77,378,2.65,100
2517,Folly SPSC,88,97,60,53,298,3.36,100
2518,Folly SPSC,89,96,96,54,335,2.99,100
2519,Folly SPSC,101,98,65,76,340,2.94,100
2520,Folly SPSC,84,96,60,57,297,3.37,100
2521,Folly SPSC,87,98,81,54,320,3.12,100
2522,Folly SPSC,81,103,59,49,292,3.42,100
2523,Folly SPSC,76,98,68,68,310,3.23,100
2524,Folly SPSC,98,95,85,53,331,3.02,100
2525,Folly SPSC,83,96,81,54,314,3.18,100
2526,Folly SPSC,99,94,76,81,350,2.86,100
2527,Folly SPSC,86,100,65,49,300,3.33,100
2528,Folly SPSC,85,92,71,52,300,3.33,100
2529,Folly SPSC,86,112,77,53,328,3.05,100
2530,Folly SPSC,85,110,86,54,335,2.99,100
2531,Folly SPSC,84,95,82,53,314,3.18,100
2532,Folly SPSC,82,97,91,57,327,3.06,100
2533,Folly SPSC,98,103,81,78,360,2.78,100
2534,Folly SPSC,87,97,91,52,327,3.06,100
2535,Folly SPSC,85,97,56,57,295,3.39,100
2536,Folly SPSC,86,94,61,54,295,3.39,100
2537,Folly SPSC,85,97,92,53,327,3.06,100
2538,Folly SPSC,84,94,71,55,304,3.29,100
2539,Folly SPSC,86,95,59,52,292,3.42,100
2540,Folly SPSC,137,99,65,89,390,2.56,100
2541,Folly SPSC,75,98,95,52,320,3.12,100
2542,Folly SPSC,89,97,87,53,326,3.07,100
2543,Folly SPSC,83,95,76,54,308,3.25,100
2544,Folly SPSC,89,93,80,71,333,3.00,100
2545,Folly SPSC,86,108,86,54,334,2.99,100
2546,Folly SPSC,83,99,89,54,325,3.08,100
2547,Folly SPSC,86,96,79,48,309,3.24,100
2548,Folly SPSC,86,97,113,54,350,2.86,100
2549,Folly SPSC,72,94,95,55,316,3.16,100
2550,Folly SPSC,87,98,121,51,357,2.80,100
2551,Folly SPSC,84,95,105,53,337,2.97,100
2552,Folly SPSC,84,99,63,54,300,3.33,100
2553,Folly SPSC,91,97,78,54,320,3.12,100
2554,Folly SPSC,90,98,82,50,320,3.12,100
2555,Folly SPSC,83,99,91,54,327,3.06,100
2556,Folly SPSC,87,113,77,55,332,3.01,100
2557,Folly SPSC,85,111,119,58,373,2.68,100
2558,Folly SPSC,85,99,71,53,308,3.25,100
2559,Folly SPSC,81,96,89,58,324,3.09,100
2560,Folly SPSC,100,98,83,56,337,2.97,100
2561,Folly SPSC,88,101,103,58,350,2.86,100
2562,Folly SPSC,117,94,71,57,339,2.95,100
2563,Folly SPSC,93,95,86,48,322,3.11,100
2564,Folly SPSC,83,108,65,55,311,3.22,100
2565,Folly SPSC,85,96,71,49,301,3.32,100
2566,Folly SPSC,95,98,78,50,321,3.12,100
2567,Folly SPSC,88,97,60,57,302,3.31,100
2568,Folly SPSC,84,97,87,55,323,3.10,100
2569,Folly SPSC,89,98,85,54,326,3.07,100
2570,Folly SPSC,87,100,90,60,337,2.97,100
2571,Folly SPSC,99,99,78,55,331,3.02,100
2572,Folly SPSC,82,118,64,54,318,3.14,100
2573,Folly SPSC,90,95,104,52,341,2.93,100
2574,Folly SPSC,106,97,62,69,334,2.99,100
2575,Folly SPSC,86,98,79,49,312,3.21,100
2576,Folly SPSC,88,99,63,53,303,3.30,100
2577,Folly SPSC,71,95,85,57,308,3.25,100
2578,Folly SPSC,90,101,137,57,385,2.60,100
2579,Folly SPSC,89,101,77,55,322,3.11,100
2580,Folly SPSC,174,96,72,84,426,2.35,100
2581,Folly SPSC,89,96,70,54,309,3.24,100
2582,Folly SPSC,115,98,79,49,341,2.93,100
2583,Folly SPSC,86,94,82,58,320,3.12,100
2584,Folly SPSC,85,97,78,58,318,3.14,100
2585,Folly SPSC,120,99,78,83,380,2.63,100
2586,Folly SPSC,82,93,84,58,317,3.15,100
2587,Folly SPSC,82,96,80,54,312,3.21,100
2588,Folly SPSC,87,100,60,49,296,3.38,100
2589,Folly SPSC,81,93,103,58,335,2.99,100
2590,Folly SPSC,86,97,90,55,328,3.05,100
2591,Folly SPSC,77,98,77,54,306,3.27,100
2592,Folly SPSC,91,100,78,57,326,3.07,100
2593,Folly SPSC,87,98,61,53,299,3.34,100
2594,Folly SPSC,82,96,92,73,343,2.92,100
2595,Folly SPSC,77,97,78,53,305,3.28,100
2596,Folly SPSC,82,117,75,51,325,3.08,100
2597,Folly SPSC,109,102,109,82,402,2.49,100
2598,Folly SPSC,111,107,104,56,378,2.65,100
2599,Folly SPSC,123,104,75,84,386,2.59,100
2600,Folly SPSC,88,98,73,58,317,3.15,100
2601,Folly SPSC,96,94,86,49,325,3.08,100
2602,Folly SPSC,87,96,81,53,317,3.15,100
2603,Folly SPSC,101,94,75,59,329,3.04,100
2604,Folly SPSC,88,112,94,55,349,2.87,100
2605,Folly SPSC,79,109,74,57,319,3.13,100
2606,Folly SPSC,88,96,66,57,307,3.26,100
2607,Folly SPSC,87,96,52,59,294,3.40,100
2608,Folly SPSC,91,96,82,53,322,3.11,100
2609,Folly SPSC,87,100,105,53,345,2.90,100
2610,Folly SPSC,94,98,76,77,345,2.90,100
2611,Folly SPSC,86,95,100,58,339,2.95,100
2612,Folly SPSC,97,96,100,75,368,2.72,100
2613,Folly SPSC,81,112,80,54,327,3.06,100
2614,Folly SPSC,85,93,115,58,351,2.85,100
2615,Folly SPSC,108,98,85,57,348,2.87,100
2616,Folly SPSC,86,98,75,52,311,3.22,100
2617,Folly SPSC,91,96,89,55,331,3.02,100
2618,Folly SPSC,142,103,87,56,388,2.58,100
2619,Folly SPSC,87,95,87,54,323,3.10,100
2620,Folly SPSC,88,101,84,73,346,2.89,100
2621,Folly SPSC,91,98,76,56,321,3.12,100
2622,Folly SPSC,112,112,94,58,376,2.66,100
2623,Folly SPSC,90,99,69,54,312,3.21,100
2624,Folly SPSC,82,99,82,53,316,3.16,100
2625,Folly SPSC,89,98,67,58,312,3.21,100
2626,Folly SPSC,98,97,88,49,332,3.01,100
2627,Folly SPSC,112,100,83,85,380,2.63,100
2628,Folly SPSC,85,101,92,50,328,3.05,100
2629,Folly SPSC,80,96,72,51,299,3.34,100
2630,Folly SPSC,85,97,91,53,326,3.07,100
2631,Folly SPSC,83,92,77,53,305,3.28,100
2632,Folly SPSC,122,98,78,87,385,2.60,100
2633,Folly SPSC,84,95,82,54,315,3.17,100
2634,Folly SPSC,80,98,89,54,321,3.12,100
2635,Folly SPSC,89,107,84,52,332,3.01,100
2636,Folly SPSC,84,98,78,53,313,3.19,100
2637,Folly SPSC,83,102,88,54,327,3.06,100
2638,Folly SPSC,105,114,102,83,404,2.48,100
2639,Folly SPSC,76,95,96,52,319,3.13,100
2640,Folly SPSC,93,96,72,70,331,3.02,100
2641,Folly SPSC,93,98,79,54,324,3.09,100
2642,Folly SPSC,82,100,94,49,325,3.08,100
2643,Folly SPSC,90,98,67,54,309,3.24,100
2644,Folly SPSC,86,94,68,57,305,3.28,100
2645,Folly SPSC,86,93,81,56,316,3.16,100
2646,Folly SPSC,89,103,81,57,330,3.03,100
2647,Folly SPSC,84,92,115,49,340,2.94,100
2648,Folly SPSC,81,105,52,59,297,3.37,100
2649,Folly SPSC,80,96,83,58,317,3.15,100
2650,Folly SPSC,134,96,68,76,374,2.67,100
2651,Folly SPSC,88,98,101,54,341,2.93,100
2652,Folly SPSC,102,100,74,95,371,2.70,100
2653,Folly SPSC,84,96,73,54,307,3.26,100
2654,Folly SPSC,91,93,78,57,319,3.13,100
2655,Folly SPSC,85,112,74,59,330,3.03,100
2656,Folly SPSC,94,96,72,80,342,2.92,100
2657,Folly SPSC,89,97,97,57,340,2.94,100
2658,Folly SPSC,85,97,61,55,298,3.36,100
2659,Folly SPSC,90,98,86,54,328,3.05,100
2660,Folly SPSC,74,93,62,48,277,3.61,100
2661,Folly SPSC,82,94,73,54,303,3.30,100
2662,Folly SPSC,84,99,68,70,321,3.12,100
2663,Folly SPSC,92,99,60,59,310,3.23,100
2664,Folly SPSC,84,92,64,58,298,3.36,100
2665,Folly SPSC,87,98,69,54,308,3.25,100
2666,Folly SPSC,86,109,75,53,323,3.10,100
2667,Folly SPSC,98,357,70,82,607,1.65,100
2668,Folly SPSC,92,93,91,48,324,3.09,100
2669,Folly SPSC,97,98,54,66,315,3.17,100
2670,Folly SPSC,89,99,86,55,329,3.04,100
2671,Folly SPSC,94,97,72,52,315,3.17,100
2672,Folly SPSC,90,107,72,50,319,3.13,100
2673,Folly SPSC,83,96,82,50,311,3.22,100
2674,Folly SPSC,82,92,106,54,334,2.99,100
2675,Folly SPSC,80,104,78,54,316,3.16,100
2676,Folly SPSC,85,96,65,56,302,3.31,100
2677,Folly SPSC,86,98,77,59,320,3.12,100
2678,Folly SPSC,106,101,83,49,339,2.95,100
2679,Folly SPSC,93,100,58,54,305,3.28,100
2680,Folly SPSC,90,97,55,55,297,3.37,100
2681,Folly SPSC,88,94,69,54,305,3.28,100
2682,Folly SPSC,94,100,92,79,365,2.74,100
2683,Folly SPSC,87,102,85,52,326,3.07,100
2684,Folly SPSC,115,103,79,51,348,2.87,100
2685,Folly SPSC,100,112,79,85,376,2.66,100
2686,Folly SPSC,90,97,82,49,318,3.14,100
2687,Folly SPSC,144,105,77,91,417,2.40,100
2688,Folly SPSC,79,96,62,50,287,3.48,100
2689,Folly SPSC,66,98,79,54,297,3.37,100
2690,Folly SPSC,70,95,94,49,308,3.25,100
2691,Folly SPSC,129,99,77,54,359,2.79,100
2692,Folly SPSC,99,93,71,58,321,3.12,100
2693,Folly SPSC,88,97,70,53,308,3.25,100
2694,Folly SPSC,76,98,79,51,304,3.29,100
2695,Folly SPSC,89,95,75,59,318,3.14,100
2696,Folly SPSC,86,95,114,53,348,2.87,100
2697,Folly SPSC,89,97,67,50,303,3.30,100
2698,Folly SPSC,77,97,89,53,316,3.16,100
2699,Folly SPSC,79,97,82,55,313,3.19,100
2700,Folly SPSC,90,92,112,54,348,2.87,100
2701,Folly SPSC,86,95,74,55,310,3.23,100
2702,Folly SPSC,82,95,47,54,278,3.60,100
2703,Folly SPSC,86,97,118,54,355,2.82,100
2704,Folly SPSC,75,94,74,54,297,3.37,100
2705,Folly SPSC,91,113,95,55,354,2.82,100
2706,Folly SPSC,80,99,85,60,324,3.09,100
2707,Folly SPSC,86,98,65,53,302,3.31,100
2708,Folly SPSC,95,105,79,101,380,2.63,100
2709,Folly SPSC,96,99,108,69,372,2.69,100
